Airport,Date/time,Wind_direction,Wind_speed,Gust_speed,QNH
ENOL,171220Z,300,8,,1012
ENOL,171250Z,290,9,,1012
ENOL,171320Z,280,10,,1012
ENOL,171350Z,310,8,,1012
ENOL,171420Z,310,8,,1012
ENOL,171450Z,320,7,,1012
ENOL,171520Z,320,9,,1013
ENOL,171550Z,310,10,,1013
ENOL,171620Z,290,15,,1013
ENOL,171650Z,290,10,,1013
ENOL,171720Z,280,10,,1013
ENOL,171750Z,280,11,,1014
ENOL,171820Z,270,12,,1014
ENOL,171850Z,270,12,,1014
ENOL,171920Z,290,11,,1014
ENOL,171950Z,290,10,,1014
ENOL,172020Z,280,11,,1014
ENOL,172050Z,290,10,,1014
ENOL,172120Z,280,11,,1014
ENOL,172150Z,270,13,,1015
ENOL,172220Z,280,11,,1015
ENOL,172250Z,280,12,,1015
ENOL,172320Z,280,12,,1015
ENOL,172350Z,280,14,,1015
ENOL,180020Z,280,14,,1015
ENOL,180050Z,290,12,,1015
ENOL,180120Z,290,12,,1015
ENOL,180150Z,290,12,,1016
ENOL,180220Z,290,11,,1015
ENOL,180250Z,290,10,,1015
ENOL,180320Z,290,12,,1016
ENOL,180350Z,290,11,,1016
ENOL,180420Z,280,14,,1016
ENOL,180450Z,300,12,,1016
ENOL,180520Z,290,10,,1016
ENOL,180550Z,290,10,,1016
ENOL,180620Z,290,13,,1017
ENOL,180650Z,290,12,,1017
ENOL,180720Z,290,14,,1017
ENOL,180750Z,290,14,,1017
ENOL,180820Z,290,16,,1017
ENOL,180850Z,290,13,,1017
ENOL,180920Z,290,14,,1018
ENOL,180950Z,290,15,,1018
ENOL,181020Z,280,14,,1018
ENOL,181050Z,290,12,,1018
ENOL,181120Z,290,14,,1018
ENOL,181150Z,290,12,,1018
ENOL,181220Z,290,14,,1018
ENOL,181250Z,290,11,,1019
ENOL,181320Z,290,11,,1019
ENOL,181350Z,300,12,,1019
ENOL,181420Z,290,12,,1019
ENOL,181450Z,300,11,,1019
ENOL,181520Z,300,10,,1019
ENOL,181550Z,290,11,,1019
ENOL,181620Z,290,11,,1019
ENOL,181650Z,290,10,,1019
ENOL,181720Z,300,10,,1019
ENOL,181750Z,290,9,,1019
ENOL,181820Z,280,10,,1019
ENOL,181850Z,300,9,,1019
ENOL,181920Z,280,10,,1020
ENOL,181950Z,280,9,,1020
ENOL,182020Z,270,13,,1020
ENOL,182050Z,260,10,,1020
ENOL,182120Z,250,10,,1020
ENOL,182150Z,260,9,,1020
ENOL,182220Z,290,8,,1020
ENOL,182250Z,270,9,,1020
ENOL,182320Z,250,7,,1020
ENOL,182350Z,250,7,,1020
ENOL,190020Z,250,6,,1020
ENOL,190050Z,250,8,,1020
ENOL,190120Z,250,8,,1020
ENOL,190150Z,250,7,,1020
ENOL,190220Z,250,7,,1020
ENOL,190250Z,250,6,,1020
ENOL,190320Z,260,6,,1020
ENOL,190350Z,260,5,,1020
ENOL,190420Z,250,5,,1020
ENOL,190450Z,250,4,,1020
ENOL,190520Z,220,5,,1020
ENOL,190550Z,220,4,,1020
ENOL,190620Z,0,3,,1020
ENOL,190650Z,0,2,,1020
ENOL,190720Z,0,2,,1020
ENOL,190750Z,0,2,,1020
ENOL,190820Z,0,2,,1020
ENOL,190850Z,0,3,,1020
ENOL,190920Z,270,3,,1020
ENOL,190950Z,270,4,,1020
ENOL,191020Z,350,5,,1020
ENOL,191050Z,340,4,,1020
ENOL,191120Z,340,6,,1020
ENOL,191150Z,330,6,,1020
ENOL,191220Z,330,7,,1020
ENOL,191250Z,330,6,,1019
ENOL,191320Z,340,8,,1019
ENOL,191350Z,330,8,,1019
ENOL,191420Z,330,10,,1019
ENOL,191450Z,340,10,,1019
ENOL,191520Z,340,10,,1019
ENOL,191550Z,350,7,,1018
ENOL,191620Z,10,3,,1018
ENOL,191650Z,350,8,,1018
ENOL,191720Z,350,8,,1017
ENOL,191750Z,350,8,,1017
ENOL,191820Z,360,8,,1017
ENOL,191850Z,360,7,,1017
ENOL,191920Z,350,5,,1017
ENOL,191950Z,40,5,,1017
ENOL,192020Z,130,6,,1017
ENOL,192050Z,120,7,,1017
ENOL,192120Z,120,6,,1017
ENOL,192150Z,130,9,,1017
ENOL,192220Z,130,7,,1017
ENOL,192250Z,110,6,,1016
ENOL,192320Z,120,6,,1016
ENOL,192350Z,100,6,,1016
ENOL,200020Z,110,6,,1016
ENOL,200050Z,110,6,,1015
ENOL,200120Z,130,10,,1015
ENOL,200150Z,130,11,,1015
ENOL,200220Z,140,14,,1015
ENOL,200250Z,120,10,,1015
ENOL,200320Z,120,10,,1015
ENOL,200350Z,120,12,,1015
ENOL,200420Z,130,14,,1015
ENOL,200450Z,130,17,,1014
ENOL,200520Z,130,16,,1014
ENOL,200550Z,140,17,,1014
ENOL,200620Z,130,17,,1014
ENOL,200650Z,130,15,,1014
ENOL,200720Z,130,14,,1014
ENOL,200750Z,130,13,,1014
ENOL,200820Z,130,14,,1014
ENOL,200850Z,130,13,,1014
ENOL,200920Z,130,12,,1014
ENOL,200950Z,130,10,,1014
ENOL,201020Z,120,8,,1014
ENOL,201050Z,130,7,,1014
ENOL,201120Z,120,7,,1013
ENOL,201150Z,120,8,,1013
ENOL,201220Z,110,7,,1013
ENOL,201250Z,90,6,,1013
ENOL,201320Z,90,7,,1012
ENOL,201350Z,110,5,,1012
ENOL,201420Z,30,4,,1012
ENOL,201450Z,350,6,,1012
ENOL,201520Z,340,5,,1012
ENOL,201550Z,330,5,,1011
ENOL,201620Z,0,2,,1011
ENOL,201650Z,120,4,,1011
ENOL,201720Z,120,4,,1011
ENOL,201750Z,110,6,,1010
ENOL,201820Z,110,6,,1010
ENOL,201850Z,100,4,,1010
ENOL,201920Z,90,6,,1010
ENOL,201950Z,90,7,,1010
ENOL,202020Z,100,6,,1010
ENOL,202050Z,100,5,,1010
ENOL,202120Z,120,7,,1010
ENOL,202150Z,120,8,,1009
ENOL,202220Z,120,9,,1009
ENOL,202250Z,100,8,,1009
ENOL,202320Z,90,8,,1009
ENOL,202350Z,90,8,,1009
ENOL,210020Z,90,7,,1009
ENOL,210050Z,130,11,,1008
ENOL,210120Z,140,12,,1008
ENOL,210150Z,130,14,,1008
ENOL,210220Z,130,15,,1008
ENOL,210250Z,130,13,,1008
ENOL,210320Z,120,15,,1007
ENOL,210350Z,130,13,,1007
ENOL,210420Z,140,9,,1007
ENOL,210450Z,160,6,,1007
ENOL,210520Z,150,10,,1007
ENOL,210550Z,140,15,,1007
ENOL,210620Z,130,15,,1006
ENOL,210650Z,120,15,,1006
ENOL,210720Z,130,12,,1006
ENOL,210750Z,130,15,,1006
ENOL,210820Z,140,15,,1005
ENOL,210850Z,140,16,,1005
ENOL,210920Z,130,17,,1005
ENOL,210950Z,140,17,,1005
ENOL,211020Z,140,18,,1004
ENOL,211050Z,130,19,,1004
ENOL,211120Z,130,21,,1003
ENOL,211150Z,130,21,,1003
ENOL,211220Z,130,21,,1003
ENOL,211250Z,130,21,,1003
ENOL,211320Z,150,19,,1003
ENOL,211350Z,140,20,,1003
ENOL,211420Z,130,21,,1003
ENOL,211450Z,140,18,,1003
ENOL,211520Z,140,15,,1003
ENOL,211550Z,160,13,,1003
ENOL,211620Z,160,13,,1003
ENOL,211650Z,160,10,,1004
ENOL,211720Z,140,10,,1003
ENOL,211750Z,140,14,,1004
ENOL,211820Z,140,14,,1004
ENOL,211850Z,140,15,,1004
ENOL,211920Z,280,16,,1005
ENOL,211950Z,240,13,,1006
ENOL,212020Z,250,9,,1007
ENOL,212050Z,250,4,,1007
ENOL,212120Z,230,3,,1007
ENOL,212120Z,230,3,,1007
ENOL,212150Z,230,3,,1007
ENOL,212220Z,0,1,,1007
ENOL,212250Z,140,3,,1007
ENOL,212320Z,0,3,,1007
ENOL,212350Z,0,0,,1007
ENOL,220020Z,0,0,,1007
ENOL,220050Z,0,1,,1007
ENOL,220120Z,340,2,,1007
ENOL,220150Z,290,3,,1007
ENOL,220220Z,280,4,,1007
ENOL,220250Z,0,0,,1008
ENOL,220320Z,30,3,,1008
ENOL,220350Z,0,2,,1008
ENOL,220420Z,270,8,,1008
ENOL,220450Z,260,12,,1009
ENOL,220450Z,260,12,,1009
ENOL,220520Z,260,15,,1009
ENOL,220550Z,270,11,,1009
ENOL,220620Z,300,6,,1009
ENOL,220650Z,10,6,,1009
ENOL,220720Z,240,5,,1010
ENOL,220750Z,250,5,,1010
ENOL,220820Z,290,7,,1010
ENOL,220850Z,300,7,,1010
ENOL,220920Z,320,6,,1010
ENOL,220950Z,320,7,,1011
ENOL,221020Z,320,7,,1011
ENOL,221050Z,330,10,,1011
ENOL,221120Z,330,10,,1011
ENOL,221150Z,330,8,,1011
ENOL,221220Z,340,10,,1011
ENOL,221250Z,340,11,,1011
ENOL,221320Z,340,11,,1011
ENOL,221320Z,340,11,,1011
ENOL,221350Z,340,13,,1011
ENOL,221420Z,330,10,,1011
ENOL,221450Z,320,12,,1011
ENOL,221520Z,320,10,,1011
ENOL,221550Z,310,10,,1011
ENOL,221620Z,310,10,,1011
ENOL,221650Z,320,12,,1011
ENOL,221720Z,330,11,,1011
ENOL,221750Z,330,10,,1011
ENOL,221820Z,330,10,,1012
ENOL,221850Z,320,9,,1012
ENOL,221920Z,320,9,,1012
ENOL,221950Z,310,8,,1012
ENOL,222020Z,310,9,,1012
ENOL,222050Z,310,10,,1012
ENOL,222120Z,310,9,,1012
ENOL,222150Z,320,9,,1012
ENOL,222220Z,320,9,,1012
ENOL,222250Z,310,9,,1012
ENOL,222320Z,320,10,,1013
ENOL,222350Z,310,10,,1013
ENOL,230020Z,310,9,,1013
ENOL,230050Z,310,8,,1013
ENOL,230120Z,320,7,,1013
ENOL,230150Z,320,7,,1013
ENOL,230220Z,310,6,,1013
ENOL,230250Z,320,5,,1013
ENOL,230320Z,330,4,,1013
ENOL,230350Z,360,5,,1013
ENOL,230420Z,360,4,,1013
ENOL,230450Z,310,4,,1013
ENOL,230520Z,360,5,,1013
ENOL,230550Z,330,9,,1013
ENOL,230620Z,340,7,,1014
ENOL,230650Z,330,8,,1014
ENOL,230720Z,320,8,,1014
ENOL,230750Z,320,6,,1014
ENOL,230820Z,340,6,,1014
ENOL,230850Z,320,7,,1014
ENOL,230920Z,350,7,,1014
ENOL,230950Z,350,7,,1014
ENOL,231020Z,340,8,,1014
ENOL,231050Z,340,5,,1014
ENOL,231120Z,310,8,,1015
ENOL,231150Z,310,8,,1015
ENOL,231220Z,310,9,,1015
ENOL,231250Z,320,6,,1015
ENOL,231320Z,320,6,,1015
ENOL,231350Z,320,6,,1015
ENOL,231420Z,320,6,,1015
ENOL,231450Z,320,7,,1015
ENOL,231520Z,320,7,,1016
ENOL,231550Z,310,8,,1016
ENOL,231620Z,320,7,,1016
ENOL,231650Z,320,7,,1016
ENOL,231720Z,320,8,,1016
ENOL,231750Z,320,7,,1016
ENOL,231820Z,330,6,,1016
ENOL,231850Z,310,7,,1017
ENOL,231920Z,310,6,,1017
ENOL,231950Z,320,6,,1017
ENOL,232020Z,310,4,,1017
ENOL,232050Z,320,6,,1017
ENOL,232120Z,330,4,,1017
ENOL,232150Z,330,4,,1017
ENOL,232220Z,320,4,,1017
ENOL,232250Z,330,4,,1017
ENOL,232320Z,330,3,,1017
ENOL,232350Z,320,4,,1017
ENOL,240020Z,310,4,,1017
ENOL,240050Z,300,5,,1017
ENOL,240120Z,260,10,,1018
ENOL,240150Z,260,8,,1018
ENOL,240220Z,260,9,,1018
ENOL,240250Z,250,7,,1018
ENOL,240320Z,240,6,,1018
ENOL,240350Z,260,4,,1018
ENOL,240420Z,320,3,,1018
ENOL,240450Z,320,5,,1018
ENOL,240520Z,340,6,,1018
ENOL,240550Z,330,5,,1018
ENOL,240620Z,340,7,,1018
ENOL,240650Z,350,7,,1018
ENOL,240720Z,340,7,,1018
ENOL,240750Z,350,7,,1018
ENOL,240820Z,330,7,,1018
ENOL,240850Z,340,7,,1018
ENOL,240950Z,340,7,,1018
ENOL,241020Z,340,8,,1018
ENOL,241050Z,350,8,,1018
ENOL,241120Z,340,9,,1018
ENOL,241150Z,350,10,,1018
ENOL,241220Z,340,11,,1018
ENOL,241250Z,340,10,,1018
ENOL,241320Z,340,11,,1018
ENOL,241350Z,340,11,,1018
ENOL,241420Z,340,11,,1018
ENOL,241450Z,340,10,,1018
ENOL,241520Z,350,11,,1018
ENOL,241550Z,350,10,,1017
ENOL,241620Z,350,11,,1017
ENOL,241650Z,360,11,,1017
ENOL,241720Z,10,11,,1017
ENOL,241750Z,10,9,,1017
ENOL,241820Z,20,9,,1017
ENOL,241850Z,20,7,,1016
ENOL,241920Z,20,7,,1016
ENOL,241950Z,30,7,,1016
ENOL,242020Z,40,6,,1016
ENOL,242050Z,50,6,,1016
ENOL,242120Z,50,6,,1015
ENOL,242150Z,60,7,,1015
ENOL,242220Z,70,5,,1015
ENOL,242250Z,80,5,,1015
ENOL,242320Z,50,4,,1015
ENOL,242350Z,60,5,,1014
ENOL,250020Z,70,5,,1014
ENOL,250050Z,70,4,,1014
ENOL,250120Z,60,3,,1014
ENOL,250150Z,70,4,,1013
ENOL,250220Z,70,4,,1013
ENOL,250250Z,60,5,,1013
ENOL,250320Z,70,5,,1012
ENOL,250350Z,60,4,,1012
ENOL,250420Z,80,5,,1012
ENOL,250450Z,80,5,,1012
ENOL,250520Z,90,5,,1011
ENOL,250550Z,100,8,,1011
ENOL,250620Z,110,8,,1010
ENOL,250650Z,110,8,,1010
ENOL,250720Z,210,7,,1010
ENOL,250720Z,110,7,,1010
ENOL,250750Z,90,7,,1010
ENOL,250820Z,120,6,,1009
ENOL,250850Z,110,7,,1009
ENOL,250920Z,110,7,,1009
ENOL,250950Z,130,9,,1008
ENOL,251020Z,130,12,,1008
ENOL,251050Z,130,11,,1008
ENOL,251120Z,130,11,,1008
ENOL,251150Z,130,9,,1007
ENOL,251220Z,130,7,,1007
ENOL,251250Z,110,4,,1007
ENOL,251320Z,150,3,,1007
ENOL,251350Z,330,4,,1007
ENOL,251420Z,330,5,,1006
ENOL,251450Z,350,6,,1006
ENOL,251520Z,350,6,,1006
ENOL,251550Z,340,6,,1006
ENOL,251620Z,350,9,,1006
ENOL,251650Z,350,9,,1005
ENOL,251720Z,350,9,,1005
ENOL,251750Z,350,9,,1005
ENOL,251820Z,350,9,,1005
ENOL,251850Z,10,6,,1005
ENOL,251920Z,20,4,,1005
ENOL,251950Z,50,6,,1004
ENOL,252020Z,60,6,,1004
ENOL,252050Z,60,6,,1004
ENOL,252120Z,60,6,,1004
ENOL,252150Z,90,6,,1004
ENOL,252220Z,100,6,,1003
ENOL,252250Z,90,6,,1003
ENOL,252320Z,90,6,,1003
ENOL,252350Z,90,7,,1003
ENOL,260020Z,80,6,,1003
ENOL,260050Z,140,6,,1002
ENOL,260120Z,110,6,,1002
ENOL,260150Z,130,13,,1002
ENOL,260220Z,130,16,,1002
ENOL,260250Z,140,14,,1001
ENOL,260320Z,150,13,,1001
ENOL,260350Z,130,14,,1001
ENOL,260420Z,130,14,,1001
ENOL,260450Z,130,14,,1001
ENOL,260520Z,130,14,,1001
ENOL,260550Z,130,14,,1001
ENOL,260620Z,120,14,,1000
ENOL,260650Z,130,13,,1001
ENOL,260720Z,130,16,,1001
ENOL,260750Z,130,15,,1000
ENOL,260820Z,140,17,,1000
ENOL,260850Z,150,16,,1000
ENOL,260920Z,140,17,,1000
ENOL,260950Z,140,15,,1000
ENOL,261020Z,130,13,,1000
ENOL,261050Z,130,17,,1000
ENOL,261120Z,130,18,,1000
ENOL,261150Z,130,18,,1001
ENOL,261220Z,130,17,,1001
ENOL,261250Z,130,17,,1001
ENOL,261320Z,130,16,,1001
ENOL,261350Z,130,15,,1001
ENOL,261420Z,130,16,,1001
ENOL,261450Z,140,14,,1001
ENOL,261520Z,240,9,,1001
ENOL,261550Z,230,16,,1002
ENOL,261620Z,240,9,,1003
ENOL,261650Z,250,9,,1003
ENOL,261720Z,240,8,,1003
ENOL,261750Z,190,2,,1004
ENOL,261820Z,120,4,,1004
ENOL,261850Z,190,4,,1005
ENOL,261920Z,120,4,,1005
ENOL,261950Z,120,4,,1005
ENOL,262020Z,130,3,,1005
ENOL,262050Z,110,4,,1005
ENOL,262120Z,0,2,,1006
ENOL,262150Z,210,1,,1006
ENOL,262220Z,0,0,,1006
ENOL,262250Z,180,4,,1007
ENOL,262320Z,230,10,,1007
ENOL,262350Z,230,7,,1007
ENOL,270020Z,230,7,,1007
ENOL,270050Z,240,8,,1008
ENOL,270120Z,250,6,,1008
ENOL,270150Z,240,4,,1008
ENOL,270220Z,240,6,,1008
ENOL,270250Z,230,4,,1008
ENOL,270320Z,240,4,,1008
ENOL,270350Z,240,4,,1008
ENOL,270420Z,240,3,,1008
ENOL,270450Z,240,4,,1008
ENOL,270520Z,240,4,,1009
ENOL,270550Z,240,4,,1009
ENOL,270620Z,240,4,,1009
ENOL,270650Z,250,4,,1009
ENOL,270720Z,240,4,,1010
ENOL,270750Z,260,5,,1010
ENOL,270820Z,270,5,,1010
ENOL,270850Z,270,7,,1010
ENOL,270920Z,290,7,,1010
ENOL,270950Z,300,8,,1010
ENOL,271020Z,310,6,,1010
ENOL,271050Z,300,7,,1010
ENOL,271120Z,310,7,,1010
ENOL,271150Z,320,7,,1010
ENOL,271220Z,330,8,,1010
ENOL,271250Z,320,7,,1010
ENOL,271320Z,300,8,,1010
ENOL,271350Z,300,10,,1011
ENOL,271420Z,310,9,,1011
ENOL,271450Z,310,8,,1011
ENOL,271520Z,300,10,,1011
ENOL,271550Z,310,8,,1011
ENOL,271620Z,320,8,,1011
ENOL,271650Z,320,6,,1011
ENOL,271720Z,330,7,,1011
ENOL,271750Z,330,5,,1012
ENOL,271820Z,320,5,,1012
ENOL,271850Z,320,5,,1012
ENOL,271920Z,310,5,,1012
ENOL,271950Z,320,5,,1012
ENOL,272020Z,310,5,,1012
ENOL,272050Z,300,5,,1012
ENOL,272120Z,300,5,,1013
ENOL,272150Z,300,5,,1013
ENOL,272220Z,280,5,,1013
ENOL,272250Z,290,5,,1013
ENOL,272320Z,300,4,,1013
ENOL,272350Z,290,4,,1013
ENOL,280020Z,280,3,,1013
ENOL,280050Z,240,4,,1013
ENOL,280120Z,240,4,,1013
ENOL,280150Z,250,6,,1014
ENOL,280220Z,240,5,,1014
ENOL,280250Z,240,5,,1014
ENOL,280320Z,230,4,,1014
ENOL,280350Z,240,4,,1015
ENOL,280420Z,220,6,,1015
ENOL,280450Z,210,5,,1015
ENOL,280520Z,220,6,,1015
ENOL,280550Z,220,7,,1015
ENOL,280620Z,220,8,,1015
ENOL,280650Z,230,8,,1016
ENOL,280720Z,240,8,,1016
ENOL,280750Z,230,9,,1016
ENOL,280820Z,250,9,,1016
ENOL,280850Z,250,8,,1016
ENOL,280920Z,260,7,,1017
ENOL,280950Z,240,12,,1017
ENOL,281020Z,240,10,,1017
ENOL,281050Z,250,10,,1017
ENOL,281120Z,240,9,,1017
ENOL,281150Z,250,16,,1018
ENOL,281220Z,240,9,,1018
ENOL,281250Z,260,10,,1018
ENOL,281320Z,270,15,,1018
ENOL,281350Z,270,14,,1018
ENOL,281420Z,260,17,,1019
ENOL,281420Z,260,17,,1019
ENOL,281450Z,260,11,,1019
ENOL,281520Z,260,12,,1019
ENOL,281550Z,270,15,,1019
ENOL,281620Z,270,15,,1019
ENOL,281650Z,280,12,,1019
ENOL,281650Z,280,12,,1019
ENOL,281720Z,270,15,,1019
ENOL,281750Z,270,15,,1019
ENOL,281820Z,300,11,,1020
ENOL,281850Z,290,11,,1020
ENOL,281920Z,280,15,,1020
ENOL,281950Z,280,14,,1020
ENOL,282020Z,280,12,,1020
ENOL,282050Z,290,12,,1020
ENOL,282120Z,290,10,,1020
ENOL,282150Z,270,11,,1021
ENOL,282220Z,280,9,,1021
ENOL,282250Z,300,7,,1021
ENOL,282320Z,240,6,,1021
ENOL,282350Z,240,6,,1021
ENOL,290020Z,240,9,,1021
ENOL,290050Z,240,9,,1021
ENOL,290120Z,240,10,,1021
ENOL,290150Z,250,10,,1021
ENOL,290220Z,250,10,,1021
ENOL,290250Z,240,9,,1021
ENOL,290320Z,250,10,,1021
ENOL,290350Z,250,8,,1022
ENOL,290420Z,240,9,,1022
ENOL,290450Z,240,8,,1022
ENOL,290520Z,240,9,,1022
ENOL,290550Z,250,7,,1022
ENOL,290620Z,240,9,,1021
ENOL,290650Z,240,9,,1022
ENOL,290720Z,230,8,,1022
ENOL,290750Z,230,7,,1022
ENOL,290820Z,230,9,,1021
ENOL,290850Z,220,7,,1021
ENOL,290920Z,230,7,,1021
ENOL,290950Z,230,7,,1021
ENOL,291020Z,240,10,,1022
ENOL,291050Z,210,7,,1021
ENOL,291120Z,230,4,,1021
ENOL,291150Z,230,6,,1021
ENOL,291220Z,240,3,,1021
ENOL,291250Z,230,3,,1021
ENOL,291320Z,330,5,,1021
ENOL,291350Z,360,8,,1021
ENOL,291420Z,10,6,,1021
ENOL,291450Z,30,4,,1020
ENOL,291520Z,30,4,,1020
ENOL,291550Z,50,3,,1020
ENOL,291620Z,340,5,,1020
ENOL,291650Z,350,5,,1020
ENOL,291720Z,340,7,,1019
ENOL,291750Z,350,7,,1019
ENOL,291820Z,350,6,,1019
ENOL,291850Z,20,5,,1019
ENOL,291920Z,40,3,,1019
ENOL,291950Z,20,3,,1018
ENOL,292020Z,40,4,,1018
ENOL,292050Z,60,5,,1018
ENOL,292120Z,60,5,,1018
ENOL,292150Z,70,4,,1018
ENOL,292220Z,90,4,,1018
ENOL,292250Z,90,5,,1018
ENOL,292320Z,100,6,,1017
ENOL,292350Z,100,5,,1017
ENOL,300020Z,90,6,,1017
ENOL,300050Z,90,6,,1017
ENOL,300120Z,100,6,,1017
ENOL,300150Z,80,6,,1016
ENOL,300220Z,100,5,,1016
ENOL,300250Z,120,8,,1016
ENOL,300320Z,120,9,,1015
ENOL,300350Z,120,10,,1015
ENOL,300420Z,120,13,,1015
ENOL,300450Z,130,13,,1014
ENOL,300520Z,130,14,,1014
ENOL,300550Z,130,13,,1014
ENOL,300620Z,130,14,,1014
ENOL,300650Z,130,12,,1014
ENOL,300720Z,120,12,,1013
ENOL,300750Z,130,14,,1013
ENOL,300820Z,130,12,,1013
ENOL,300850Z,140,14,,1012
ENOL,300920Z,130,12,,1012
ENOL,300950Z,120,13,,1012
ENOL,301020Z,130,11,,1012
ENOL,301050Z,130,9,,1012
ENOL,301120Z,150,6,,1012
ENOL,301150Z,100,5,,1011
ENOL,301220Z,0,4,,1011
ENOL,301250Z,70,3,,1011
ENOL,301320Z,80,3,,1011
ENOL,301350Z,0,2,,1011
ENOL,301420Z,330,5,,1010
ENOL,301450Z,340,6,,1010
ENOL,301520Z,340,8,,1010
ENOL,301550Z,350,9,,1010
ENOL,301620Z,350,9,,1010
ENOL,301650Z,360,9,,1010
ENOL,301720Z,350,6,,1009
ENOL,301750Z,300,14,,1010
ENOL,301820Z,290,15,,1010
ENOL,301850Z,290,15,,1011
ENOL,301920Z,280,13,,1011
ENOL,301950Z,290,11,,1011
ENOL,302020Z,290,12,,1011
ENOL,302050Z,290,14,,1011
ENOL,302120Z,280,14,,1011
ENOL,302150Z,280,11,,1011
ENOL,302220Z,290,14,,1011
ENOL,302250Z,290,13,,1011
ENOL,302320Z,300,10,,1012
ENOL,302350Z,320,6,,1011
ENOL,310020Z,320,5,,1011
ENOL,310050Z,30,3,,1011
ENOL,310120Z,330,3,,1012
ENOL,310150Z,80,3,,1011
ENOL,310220Z,60,5,,1011
ENOL,310250Z,110,3,,1012
ENOL,310320Z,130,4,,1012
ENOL,310350Z,120,4,,1012
ENOL,310420Z,150,3,,1012
ENOL,310450Z,120,3,,1012
ENOL,310520Z,80,3,,1012
ENOL,310550Z,190,4,,1012
ENOL,310620Z,190,4,,1012
ENOL,310650Z,200,5,,1012
ENOL,310720Z,240,10,,1012
ENOL,310750Z,230,11,,1012
ENOL,310820Z,240,10,,1012
ENOL,310850Z,240,11,,1012
ENOL,310920Z,260,12,,1013
ENOL,310950Z,260,13,,1013
ENOL,311020Z,260,13,,1013
ENOL,311050Z,270,17,,1013
ENOL,311120Z,270,18,,1013
ENOL,311150Z,270,19,,1013
ENOL,311220Z,270,18,,1014
ENOL,311250Z,270,19,,1014
ENOL,311320Z,270,20,,1014
ENOL,311350Z,270,20,,1014
ENOL,311420Z,270,17,,1014
ENOL,311450Z,270,18,,1014
ENOL,311520Z,270,18,,1014
ENOL,311550Z,270,15,,1014
ENOL,311620Z,270,15,,1014
ENOL,311650Z,270,15,,1014
ENOL,311720Z,270,13,,1014
ENOL,311750Z,270,14,,1014
ENOL,311820Z,260,12,,1014
ENOL,311850Z,270,11,,1014
ENOL,311920Z,260,17,,1014
ENOL,311950Z,260,12,,1014
ENOL,312020Z,250,10,,1014
ENOL,312050Z,250,11,,1014
ENOL,312120Z,250,9,,1014
ENOL,312150Z,250,8,,1014
ENOL,312220Z,240,8,,1014
ENOL,312250Z,240,7,,1014
ENOL,312320Z,250,6,,1014
ENOL,312350Z,230,6,,1014
ENOL,010020Z,240,7,,1014
ENOL,010050Z,240,7,,1014
ENOL,010120Z,240,8,,1014
ENOL,010150Z,230,7,,1014
ENOL,010220Z,230,7,,1014
ENOL,010250Z,230,8,,1014
ENOL,010320Z,230,8,,1014
ENOL,010350Z,240,9,,1014
ENOL,010420Z,250,9,,1014
ENOL,010450Z,240,9,,1014
ENOL,010520Z,240,9,,1014
ENOL,010550Z,240,8,,1014
ENOL,010620Z,240,8,,1014
ENOL,010650Z,240,7,,1014
ENOL,010720Z,230,8,,1014
ENOL,010750Z,230,9,,1014
ENOL,010820Z,240,10,,1014
ENOL,010850Z,240,10,,1014
ENOL,010920Z,240,10,,1014
ENOL,010950Z,240,8,,1014
ENOL,011020Z,250,8,,1014
ENOL,011050Z,280,10,,1014
ENOL,011120Z,290,10,,1014
ENOL,011150Z,290,9,,1014
ENOL,011220Z,300,8,,1014
ENOL,011250Z,320,9,,1014
ENOL,011320Z,330,10,,1014
ENOL,011350Z,330,9,,1015
ENOL,011420Z,360,9,,1015
ENOL,011450Z,340,8,,1015
ENOL,011520Z,340,7,,1015
ENOL,011550Z,340,6,,1015
ENOL,011620Z,350,6,,1015
ENOL,011650Z,350,5,,1015
ENOL,011720Z,350,5,,1015
ENOL,011750Z,350,6,,1015
ENOL,011820Z,350,6,,1015
ENOL,011850Z,360,5,,1015
ENOL,011920Z,20,5,,1015
ENOL,011950Z,10,3,,1015
ENOL,012020Z,20,2,,1015
ENOL,012050Z,0,0,,1015
ENOL,012120Z,50,3,,1015
ENOL,012150Z,50,3,,1015
ENOL,012220Z,60,2,,1015
ENOL,012250Z,80,3,,1015
ENOL,012320Z,140,7,,1015
ENOL,012350Z,0,1,,1015
ENOL,020020Z,110,3,,1015
ENOL,020050Z,100,4,,1015
ENOL,020120Z,100,4,,1015
ENOL,020150Z,100,4,,1015
ENOL,020220Z,100,6,,1015
ENOL,020250Z,100,7,,1015
ENOL,020320Z,100,4,,1015
ENOL,020350Z,60,5,,1015
ENOL,020420Z,70,5,,1015
ENOL,020450Z,60,5,,1015
ENOL,020520Z,90,5,,1015
ENOL,020550Z,90,5,,1015
ENOL,020620Z,100,6,,1015
ENOL,020650Z,100,5,,1014
ENOL,020720Z,80,5,,1015
ENOL,020750Z,80,5,,1014
ENOL,020820Z,60,6,,1014
ENOL,020850Z,50,5,,1014
ENOL,020920Z,0,2,,1014
ENOL,020950Z,0,4,,1014
ENOL,021020Z,260,5,,1014
ENOL,021050Z,10,7,,1014
ENOL,021120Z,70,5,,1013
ENOL,021150Z,30,8,,1013
ENOL,021220Z,20,5,,1013
ENOL,021250Z,360,10,,1013
