Airport,Date/time,Wind_direction,Wind_speed,Gust_speed
ENBO,311650Z,300,3,0
ENBO,311720Z,300,3,0
ENBO,311750Z,320,4,0
ENBO,311820Z,30,3,0
ENBO,311850Z,50,2,0
ENBO,311920Z,60,3,0
ENBO,311950Z,20,2,0
ENBO,312020Z,10,2,0
ENBO,312050Z,20,2,0
ENBO,312120Z,0,0,0
ENBO,312150Z,190,2,0
ENBO,312220Z,210,4,0
ENBO,312250Z,210,3,0
ENBO,312320Z,210,5,0
ENBO,312350Z,230,17,0
ENBO,010020Z,230,20,0
ENBO,010050Z,230,16,0
ENBO,010120Z,260,13,0
ENBO,010150Z,270,12,0
ENBO,010220Z,240,13,0
ENBO,010250Z,230,17,0
ENBO,010320Z,240,14,0
ENBO,010350Z,260,15,0
ENBO,010420Z,260,16,0
ENBO,010450Z,250,17,0
ENBO,010520Z,250,17,0
ENBO,010550Z,250,18,0
ENBO,010620Z,250,17,0
ENBO,010650Z,250,16,0
ENBO,010720Z,250,17,0
ENBO,010750Z,250,16,0
ENBO,010820Z,250,14,0
ENBO,010850Z,250,13,0
ENBO,010920Z,250,12,0
ENBO,010950Z,250,14,0
ENBO,011020Z,250,14,0
ENBO,011050Z,260,11,0
ENBO,011120Z,250,11,0
ENBO,011150Z,260,12,0
ENBO,011220Z,250,11,0
ENBO,011250Z,250,11,0
ENBO,011320Z,250,11,0
ENBO,011350Z,270,11,0
ENBO,011420Z,270,10,0
ENBO,011450Z,270,10,0
ENBO,011520Z,270,10,0
ENBO,011550Z,280,10,0
ENBO,011620Z,290,9,0
ENBO,011650Z,290,8,0
ENBO,011720Z,290,8,0
ENBO,011750Z,290,8,0
ENBO,011820Z,280,8,0
ENBO,011850Z,290,8,0
ENBO,011920Z,300,8,0
ENBO,011950Z,290,8,0
ENBO,012020Z,290,7,0
ENBO,012050Z,300,7,0
ENBO,012120Z,310,6,0
ENBO,012150Z,300,7,0
ENBO,012220Z,330,3,0
ENBO,012250Z,360,3,0
ENBO,012320Z,30,4,0
ENBO,012350Z,0,2,0
ENBO,020020Z,180,3,0
ENBO,020050Z,0,1,0
ENBO,020120Z,0,3,0
ENBO,020150Z,350,5,0
ENBO,020220Z,340,6,0
ENBO,020250Z,0,3,0
ENBO,020320Z,350,6,0
ENBO,020350Z,350,6,0
ENBO,020420Z,360,4,0
ENBO,020450Z,10,5,0
ENBO,020520Z,10,4,0
ENBO,020550Z,10,6,0
ENBO,020620Z,10,6,0
ENBO,020650Z,20,7,0
ENBO,020720Z,30,9,0
ENBO,020750Z,30,8,0
ENBO,020820Z,30,9,0
ENBO,020850Z,30,9,0
ENBO,020920Z,40,8,0
ENBO,020950Z,20,9,0
ENBO,021020Z,30,7,0
ENBO,021050Z,40,6,0
ENBO,021120Z,30,8,0
ENBO,021150Z,30,8,0
ENBO,021220Z,40,8,0
ENBO,021250Z,30,8,0
ENBO,021320Z,40,9,0
ENBO,021350Z,40,9,0
ENBO,021420Z,40,8,0
ENBO,021450Z,30,8,0
ENBO,021520Z,40,10,0
ENBO,021550Z,40,8,0
ENBO,021620Z,40,9,0
ENBO,021650Z,40,9,0
ENBO,021720Z,40,10,0
ENBO,021750Z,40,9,0
ENBO,021820Z,40,8,0
ENBO,021850Z,50,10,0
ENBO,021920Z,40,10,0
ENBO,021950Z,50,10,0
ENBO,022020Z,40,7,0
ENBO,022050Z,40,6,0
ENBO,022120Z,40,6,0
ENBO,022150Z,70,3,0
ENBO,022220Z,100,3,0
ENBO,022250Z,70,2,0
ENBO,022320Z,0,2,0
ENBO,022350Z,0,2,0
ENBO,030020Z,110,6,0
ENBO,030050Z,0,1,0
ENBO,030120Z,100,5,0
ENBO,030150Z,90,9,0
ENBO,030220Z,100,9,0
ENBO,030250Z,100,11,0
ENBO,030320Z,110,13,0
ENBO,030350Z,100,14,0
ENBO,030420Z,100,15,0
ENBO,030450Z,110,14,0
ENBO,030520Z,110,13,0
ENBO,030550Z,100,16,0
ENBO,030620Z,110,16,0
ENBO,030650Z,100,16,0
ENBO,030720Z,100,16,0
ENBO,030750Z,110,14,0
ENBO,030820Z,110,11,0
ENBO,030850Z,100,8,0
ENBO,030920Z,90,14,0
ENBO,030950Z,100,13,0
ENBO,031020Z,100,14,0
ENBO,031050Z,100,13,0
ENBO,031120Z,100,11,0
ENBO,031150Z,100,12,0
ENBO,031220Z,100,11,0
ENBO,031250Z,100,10,0
ENBO,031320Z,100,10,0
ENBO,031350Z,100,10,0
ENBO,031420Z,110,9,0
ENBO,031450Z,100,8,0
ENBO,031520Z,100,9,0
ENBO,031550Z,90,9,0
ENBO,031620Z,100,9,0
ENBO,031650Z,90,10,0
ENBO,031720Z,100,13,0
ENBO,031750Z,110,10,0
ENBO,031820Z,90,13,0
ENBO,031850Z,90,12,0
ENBO,031920Z,90,13,0
ENBO,031950Z,90,14,0
ENBO,032020Z,100,11,0
ENBO,032050Z,100,12,0
ENBO,032120Z,120,10,0
ENBO,032150Z,100,14,0
ENBO,032220Z,110,11,0
ENBO,032250Z,120,11,0
ENBO,032320Z,110,13,0
ENBO,032350Z,110,10,0
ENBO,040020Z,110,12,0
ENBO,040050Z,110,12,0
ENBO,040120Z,100,11,0
ENBO,040150Z,100,13,0
ENBO,040220Z,100,11,0
ENBO,040250Z,100,13,0
ENBO,040320Z,100,14,0
ENBO,040350Z,100,15,0
ENBO,040420Z,100,16,0
ENBO,040450Z,100,15,0
ENBO,040520Z,100,17,0
ENBO,040550Z,100,15,0
ENBO,040620Z,100,17,0
ENBO,040650Z,110,19,0
ENBO,040720Z,100,17,0
ENBO,040750Z,80,13,0
ENBO,040820Z,90,12,0
ENBO,040850Z,100,15,0
ENBO,040920Z,100,11,0
ENBO,040950Z,100,15,0
ENBO,041020Z,100,15,0
ENBO,041050Z,90,14,0
ENBO,041120Z,100,13,0
ENBO,041150Z,100,15,0
ENBO,041220Z,100,14,0
ENBO,041250Z,100,13,0
ENBO,041320Z,100,11,0
ENBO,041350Z,110,8,0
ENBO,041420Z,100,13,0
ENBO,041450Z,100,11,0
ENBO,041520Z,90,11,0
ENBO,041550Z,100,10,0
ENBO,041620Z,100,8,0
ENBO,041650Z,110,7,0
ENBO,041720Z,30,6,0
ENBO,041750Z,40,7,0
ENBO,041820Z,30,6,0
ENBO,041850Z,50,5,0
ENBO,041920Z,90,10,0
ENBO,041950Z,90,10,0
ENBO,042020Z,100,10,0
ENBO,042050Z,90,10,0
ENBO,042120Z,100,8,0
ENBO,042150Z,110,9,0
ENBO,042220Z,110,9,0
ENBO,042250Z,100,9,0
ENBO,042320Z,100,10,0
ENBO,042350Z,100,12,0
ENBO,050020Z,110,13,0
ENBO,050050Z,100,15,0
ENBO,050120Z,100,13,0
ENBO,050150Z,100,14,0
ENBO,050220Z,110,16,0
ENBO,050250Z,100,16,0
ENBO,050320Z,100,15,0
ENBO,050350Z,100,17,0
ENBO,050420Z,100,16,0
ENBO,050450Z,100,17,0
ENBO,050520Z,100,16,0
ENBO,050550Z,100,16,0
ENBO,050620Z,100,16,0
ENBO,050650Z,100,16,0
ENBO,050720Z,100,15,0
ENBO,050750Z,100,16,0
ENBO,050820Z,100,14,0
ENBO,050850Z,100,13,0
ENBO,050920Z,100,13,0
ENBO,050950Z,100,10,0
ENBO,051020Z,100,9,0
ENBO,051050Z,110,8,0
ENBO,051120Z,120,6,0
ENBO,051150Z,290,10,0
ENBO,051220Z,290,10,0
ENBO,051250Z,300,8,0
ENBO,051320Z,300,9,0
ENBO,051320Z,300,9,0
ENBO,051350Z,280,7,0
ENBO,051420Z,260,6,0
ENBO,051450Z,270,5,0
ENBO,051520Z,330,6,0
ENBO,051550Z,330,4,0
ENBO,051620Z,360,5,0
ENBO,051650Z,350,4,0
ENBO,051720Z,250,5,0
ENBO,051750Z,0,2,0
ENBO,051820Z,0,2,0
ENBO,051850Z,10,4,0
ENBO,051920Z,20,5,0
ENBO,051950Z,40,3,0
ENBO,052020Z,110,3,0
ENBO,052050Z,90,5,0
ENBO,052120Z,90,8,0
ENBO,052150Z,110,10,0
ENBO,052220Z,100,11,0
ENBO,052250Z,100,11,0
ENBO,052320Z,100,12,0
ENBO,052350Z,110,12,0
ENBO,060020Z,100,13,0
ENBO,060050Z,100,14,0
ENBO,060120Z,110,15,0
ENBO,060150Z,110,12,0
ENBO,060220Z,100,14,0
ENBO,060250Z,120,11,0
ENBO,060320Z,100,14,0
ENBO,060350Z,100,16,0
ENBO,060420Z,100,15,0
ENBO,060450Z,100,15,0
ENBO,060520Z,100,14,0
ENBO,060550Z,100,15,0
ENBO,060620Z,100,15,0
ENBO,060650Z,100,16,0
ENBO,060720Z,100,17,0
ENBO,060750Z,100,15,0
ENBO,060820Z,110,15,0
ENBO,060850Z,100,13,0
ENBO,060920Z,120,11,0
ENBO,060950Z,100,12,0
ENBO,061020Z,100,10,0
ENBO,061050Z,110,8,0
ENBO,061120Z,100,9,0
ENBO,061150Z,130,6,0
ENBO,061220Z,110,8,0
ENBO,061250Z,110,8,0
ENBO,061320Z,120,7,0
ENBO,061350Z,150,5,0
ENBO,061420Z,270,6,0
ENBO,061450Z,280,5,0
ENBO,061520Z,250,6,0
ENBO,061550Z,280,5,0
ENBO,061620Z,300,3,0
ENBO,061650Z,290,4,0
ENBO,061720Z,270,4,0
ENBO,061750Z,250,3,0
ENBO,061820Z,250,4,0
ENBO,061850Z,0,0,0
ENBO,061920Z,0,0,0
ENBO,061950Z,100,4,0
ENBO,062020Z,90,7,0
ENBO,062050Z,90,10,0
ENBO,062120Z,100,11,0
ENBO,062150Z,110,11,0
ENBO,062220Z,100,11,0
ENBO,062250Z,100,11,0
ENBO,062320Z,100,11,0
ENBO,062350Z,100,11,0
ENBO,070020Z,100,11,0
ENBO,070050Z,90,11,0
ENBO,070120Z,90,11,0
ENBO,070150Z,100,12,0
ENBO,070220Z,90,11,0
ENBO,070250Z,100,11,0
ENBO,070320Z,100,12,0
ENBO,070350Z,100,13,0
ENBO,070420Z,100,15,0
ENBO,070450Z,100,15,0
ENBO,070520Z,100,16,0
ENBO,070550Z,100,15,0
ENBO,070620Z,110,15,0
ENBO,070650Z,110,14,0
ENBO,070720Z,110,16,0
ENBO,070750Z,110,13,0
ENBO,070820Z,100,12,0
ENBO,070850Z,100,14,0
ENBO,070920Z,110,10,0
ENBO,070950Z,140,11,0
ENBO,071020Z,150,12,0
ENBO,071050Z,150,11,0
ENBO,071120Z,160,11,0
ENBO,071150Z,130,9,0
ENBO,071220Z,120,10,0
ENBO,071250Z,130,9,0
ENBO,071320Z,140,9,0
ENBO,071350Z,160,8,0
ENBO,071420Z,150,13,0
ENBO,071450Z,150,10,0
ENBO,071520Z,150,12,0
ENBO,071550Z,170,11,0
ENBO,071620Z,140,9,0
ENBO,071650Z,140,9,0
ENBO,071720Z,140,11,0
ENBO,071750Z,140,12,0
ENBO,071820Z,140,15,0
ENBO,071850Z,140,13,0
ENBO,071920Z,140,14,0
ENBO,071950Z,140,14,0
ENBO,072020Z,120,17,0
ENBO,072050Z,130,14,0
ENBO,072120Z,120,14,0
ENBO,072150Z,120,14,0
ENBO,072220Z,140,13,0
ENBO,072250Z,140,14,0
ENBO,072320Z,140,13,0
ENBO,072350Z,140,13,0
ENBO,080020Z,130,11,0
ENBO,080050Z,150,16,0
ENBO,080120Z,150,15,0
ENBO,080150Z,120,12,23
ENBO,080220Z,130,12,0
ENBO,080250Z,120,13,0
ENBO,080320Z,90,14,0
ENBO,080350Z,100,18,0
ENBO,080420Z,100,17,0
ENBO,080450Z,100,17,0
ENBO,080520Z,100,16,0
ENBO,080550Z,110,16,0
ENBO,080620Z,110,14,0
ENBO,080650Z,120,12,0
ENBO,080720Z,110,9,0
ENBO,080750Z,120,12,0
ENBO,080820Z,120,14,0
ENBO,080850Z,140,14,0
ENBO,080920Z,140,12,0
ENBO,080950Z,120,12,0
ENBO,081020Z,150,14,0
ENBO,081050Z,140,13,0
ENBO,081120Z,130,12,0
ENBO,081150Z,140,16,0
ENBO,081220Z,120,12,0
ENBO,081250Z,120,13,0
ENBO,081320Z,140,13,0
ENBO,081350Z,140,14,0
ENBO,081420Z,140,11,0
ENBO,081450Z,100,13,0
ENBO,081520Z,130,13,0
ENBO,081550Z,150,15,0
ENBO,081620Z,140,17,0
ENBO,081650Z,220,10,0
ENBO,081720Z,0,5,0
ENBO,081750Z,80,3,0
ENBO,081820Z,140,19,0
ENBO,081850Z,250,12,0
ENBO,081920Z,0,3,0
ENBO,081950Z,260,8,0
ENBO,082020Z,0,2,0
ENBO,082050Z,0,3,0
ENBO,082120Z,0,2,0
ENBO,082150Z,70,5,0
ENBO,082220Z,90,5,0
ENBO,082250Z,130,3,0
ENBO,082320Z,90,4,0
ENBO,082350Z,80,7,0
ENBO,090020Z,100,12,0
ENBO,090050Z,100,11,0
ENBO,090120Z,250,33,0
ENBO,090150Z,260,23,0
ENBO,090220Z,250,21,0
ENBO,090250Z,260,17,0
ENBO,090320Z,260,12,0
ENBO,090350Z,260,11,0
ENBO,090420Z,220,9,0
ENBO,090450Z,200,7,0
ENBO,090520Z,210,5,0
ENBO,090550Z,0,1,0
ENBO,090620Z,0,3,0
ENBO,090650Z,110,6,0
ENBO,090720Z,110,8,0
ENBO,090750Z,100,10,0
ENBO,090820Z,100,10,0
ENBO,090850Z,100,12,0
ENBO,090920Z,90,10,0
ENBO,090950Z,70,7,0
ENBO,091020Z,30,10,0
ENBO,091050Z,30,10,0
ENBO,091120Z,30,10,0
ENBO,091150Z,40,10,0
ENBO,091220Z,40,9,0
ENBO,091250Z,30,11,0
ENBO,091320Z,40,12,0
ENBO,091350Z,40,13,0
ENBO,091420Z,40,11,0
ENBO,091450Z,40,10,0
ENBO,091520Z,30,10,0
ENBO,091550Z,40,10,0
ENBO,091620Z,30,10,0
ENBO,091650Z,80,9,0
ENBO,091720Z,130,9,0
ENBO,091750Z,140,18,0
ENBO,091820Z,140,15,0
ENBO,091850Z,120,12,0
ENBO,091920Z,140,14,0
ENBO,091950Z,140,15,0
ENBO,092020Z,130,14,0
ENBO,092050Z,140,10,0
ENBO,092120Z,130,10,0
ENBO,092150Z,130,10,0
ENBO,092220Z,130,11,0
ENBO,092250Z,140,12,0
ENBO,092320Z,140,12,0
ENBO,092350Z,140,17,0
ENBO,100020Z,130,12,0
ENBO,100050Z,120,15,0
ENBO,100120Z,110,13,0
ENBO,100150Z,100,14,0
ENBO,100220Z,100,16,0
ENBO,100250Z,100,19,0
ENBO,100320Z,110,19,0
ENBO,100350Z,110,19,0
ENBO,100420Z,100,16,0
ENBO,100450Z,100,17,27
ENBO,100520Z,100,18,0
ENBO,100550Z,100,17,0
ENBO,100620Z,110,18,0
ENBO,100650Z,110,19,0
ENBO,100720Z,120,25,0
ENBO,100750Z,120,23,0
ENBO,100820Z,120,17,0
ENBO,100850Z,110,16,0
ENBO,100920Z,110,14,0
ENBO,100950Z,110,15,0
ENBO,101020Z,120,13,0
ENBO,101050Z,120,10,0
ENBO,101120Z,250,18,0
ENBO,101150Z,250,18,0
ENBO,101220Z,240,17,0
ENBO,101250Z,250,17,0
ENBO,101320Z,260,15,0
ENBO,101350Z,250,11,0
ENBO,101420Z,230,5,0
ENBO,101450Z,270,6,0
ENBO,101520Z,260,5,0
ENBO,101550Z,250,8,0
ENBO,101620Z,240,15,0
ENBO,101650Z,230,11,0
ENBO,101720Z,220,10,0
ENBO,101750Z,230,7,0
ENBO,101820Z,230,6,0
ENBO,101850Z,180,4,0
ENBO,101920Z,140,3,0
ENBO,101950Z,120,4,0
ENBO,102020Z,100,5,0
ENBO,102050Z,100,6,0
ENBO,102120Z,110,7,0
ENBO,102150Z,100,8,0
ENBO,102220Z,110,9,0
ENBO,102250Z,110,7,0
ENBO,102320Z,100,8,0
ENBO,102350Z,100,8,0
ENBO,110020Z,100,10,0
ENBO,110050Z,100,10,0
ENBO,110120Z,100,9,0
ENBO,110150Z,100,9,0
ENBO,110220Z,100,10,0
ENBO,110250Z,100,10,0
ENBO,110320Z,100,10,0
ENBO,110350Z,110,10,0
ENBO,110420Z,110,8,0
ENBO,110450Z,100,9,0
ENBO,110520Z,100,10,0
ENBO,110550Z,100,10,0
ENBO,110620Z,110,9,0
ENBO,110650Z,100,8,0
ENBO,110720Z,100,8,0
ENBO,110750Z,110,7,0
ENBO,110820Z,100,6,0
ENBO,110850Z,120,7,0
ENBO,110920Z,110,5,0
ENBO,110950Z,10,5,0
ENBO,111020Z,10,6,0
ENBO,111050Z,20,7,0
ENBO,111120Z,30,8,0
ENBO,111150Z,30,9,0
ENBO,111220Z,30,7,0
ENBO,111250Z,30,7,0
ENBO,111320Z,20,7,0
ENBO,111350Z,20,8,0
ENBO,111420Z,20,7,0
ENBO,111450Z,20,7,0
ENBO,111520Z,20,6,0
ENBO,111550Z,20,5,0
ENBO,111620Z,20,5,0
ENBO,111650Z,20,4,0
ENBO,111720Z,20,3,0
ENBO,111750Z,0,2,0
ENBO,111820Z,20,2,0
ENBO,111850Z,0,2,0
ENBO,111920Z,250,16,0
ENBO,111950Z,260,14,0
ENBO,112020Z,260,14,0
ENBO,112050Z,260,13,0
ENBO,112120Z,270,11,0
ENBO,112150Z,270,10,0
ENBO,112220Z,270,10,0
ENBO,112250Z,260,11,0
ENBO,112320Z,260,11,0
ENBO,112350Z,260,12,0
ENBO,120020Z,250,12,0
ENBO,120050Z,250,12,0
ENBO,120120Z,250,13,0
ENBO,120150Z,250,12,0
ENBO,120220Z,250,12,0
ENBO,120250Z,250,13,0
ENBO,120320Z,260,12,0
ENBO,120350Z,260,12,0
ENBO,120420Z,270,10,0
ENBO,120450Z,270,10,0
ENBO,120520Z,290,10,0
ENBO,120550Z,300,9,0
ENBO,120620Z,290,7,0
ENBO,120650Z,290,7,0
ENBO,120720Z,280,8,0
ENBO,120750Z,270,7,0
ENBO,120820Z,280,7,0
ENBO,120850Z,280,8,0
ENBO,120920Z,280,9,0
ENBO,120950Z,270,9,0
ENBO,121020Z,270,9,0
ENBO,121050Z,270,10,0
ENBO,121120Z,260,8,0
ENBO,121150Z,270,9,0
ENBO,121220Z,270,10,0
ENBO,121250Z,270,10,0
ENBO,121320Z,260,10,0
ENBO,121350Z,270,9,0
ENBO,121420Z,270,9,0
ENBO,121450Z,270,8,0
ENBO,121520Z,270,8,0
ENBO,121550Z,260,8,0
ENBO,121620Z,270,9,0
ENBO,121650Z,270,8,0
ENBO,121720Z,270,9,0
ENBO,121750Z,270,8,0
ENBO,121820Z,270,4,0
ENBO,121850Z,270,6,0
ENBO,121920Z,280,5,0
ENBO,121950Z,270,4,0
ENBO,122020Z,250,3,0
ENBO,122050Z,280,6,0
ENBO,122120Z,270,5,0
ENBO,122150Z,270,4,0
ENBO,122220Z,0,0,0
ENBO,122250Z,0,0,0
ENBO,122350Z,100,4,0
ENBO,130020Z,100,4,0
ENBO,130050Z,100,4,0
ENBO,130120Z,90,4,0
ENBO,130150Z,90,6,0
ENBO,130220Z,90,4,0
ENBO,130250Z,60,4,0
ENBO,130350Z,90,8,0
ENBO,130420Z,100,7,0
ENBO,130450Z,90,10,0
ENBO,130520Z,90,11,0
ENBO,130550Z,100,11,0
ENBO,130620Z,100,12,0
ENBO,130650Z,100,12,0
ENBO,130720Z,100,13,0
ENBO,130750Z,100,14,0
ENBO,130820Z,100,12,0
ENBO,130850Z,100,13,0
ENBO,130920Z,100,11,0
ENBO,130950Z,100,11,0
ENBO,131020Z,100,9,0
ENBO,131050Z,90,9,0
ENBO,131120Z,20,5,0
ENBO,131150Z,10,7,0
ENBO,131220Z,10,7,0
ENBO,131250Z,20,8,0
ENBO,131320Z,30,8,0
ENBO,131350Z,20,8,0
ENBO,131420Z,20,8,0
ENBO,131450Z,40,9,0
ENBO,131520Z,30,6,0
ENBO,131550Z,20,6,0
ENBO,131620Z,20,7,0
ENBO,131650Z,20,8,0
ENBO,131720Z,30,7,0
ENBO,131750Z,30,7,0
ENBO,131820Z,20,7,0
ENBO,131850Z,30,6,0
ENBO,131920Z,60,2,0
ENBO,131950Z,90,4,0
ENBO,132020Z,100,9,0
ENBO,132050Z,110,10,0
ENBO,132120Z,110,9,0
ENBO,132150Z,100,13,0
ENBO,132220Z,100,13,0
ENBO,132250Z,110,14,0
ENBO,132320Z,100,16,0
ENBO,132350Z,100,16,0
ENBO,140020Z,100,15,0
ENBO,140050Z,100,14,0
ENBO,140120Z,110,12,0
ENBO,140150Z,100,15,0
ENBO,140220Z,100,14,0
ENBO,140250Z,100,15,0
ENBO,140320Z,100,18,0
ENBO,140350Z,100,17,0
ENBO,140420Z,100,17,0
ENBO,140450Z,100,19,0
ENBO,140520Z,100,17,0
ENBO,140550Z,100,18,0
ENBO,140620Z,90,16,0
ENBO,140650Z,100,16,0
ENBO,140720Z,100,19,0
ENBO,140750Z,100,16,0
ENBO,140820Z,100,17,0
ENBO,140850Z,110,14,0
ENBO,140920Z,110,12,0
ENBO,140950Z,100,12,0
ENBO,141020Z,120,9,0
ENBO,141050Z,110,7,0
ENBO,141120Z,120,7,0
ENBO,141150Z,160,4,0
ENBO,141220Z,240,10,0
ENBO,141250Z,270,13,0
ENBO,141320Z,260,15,0
ENBO,141350Z,260,14,0
ENBO,141420Z,250,13,0
ENBO,141450Z,260,14,0
ENBO,141520Z,250,12,0
ENBO,141550Z,270,7,0
ENBO,141620Z,310,4,0
ENBO,141650Z,290,4,0
ENBO,141720Z,0,2,0
ENBO,141750Z,0,2,0
ENBO,141820Z,0,3,0
ENBO,141850Z,0,0,0
ENBO,141920Z,0,2,0
ENBO,141950Z,290,3,0
ENBO,142020Z,240,4,0
ENBO,142050Z,0,0,0
ENBO,142120Z,0,1,0
ENBO,142150Z,110,6,0
ENBO,142220Z,100,6,0
ENBO,142250Z,110,6,0
ENBO,142320Z,0,2,0
ENBO,142350Z,280,8,0
ENBO,150020Z,280,8,0
ENBO,150050Z,280,8,0
ENBO,150120Z,300,7,0
ENBO,150150Z,300,6,0
ENBO,150220Z,300,7,0
ENBO,150250Z,310,6,0
ENBO,150320Z,310,5,0
ENBO,150350Z,340,5,0
ENBO,150420Z,320,5,0
ENBO,150450Z,30,4,0
ENBO,150520Z,0,2,0
ENBO,150550Z,10,3,0
ENBO,150620Z,0,3,0
ENBO,150650Z,330,4,0
ENBO,150720Z,0,3,0
ENBO,150750Z,0,3,0
ENBO,150820Z,50,4,0
ENBO,150850Z,110,6,0
ENBO,150920Z,110,5,0
ENBO,150950Z,100,6,0
ENBO,151020Z,100,9,0
ENBO,151050Z,110,10,0
ENBO,151120Z,110,9,0
ENBO,151150Z,30,7,0
ENBO,151220Z,30,6,0
ENBO,151250Z,20,7,0
ENBO,151320Z,40,6,0
ENBO,151350Z,20,4,0
ENBO,151420Z,10,3,0
ENBO,151450Z,20,5,0
ENBO,151520Z,30,6,0
ENBO,151550Z,20,7,0
ENBO,151620Z,360,5,0
ENBO,151650Z,290,6,0
ENBO,151720Z,30,6,0
ENBO,151720Z,30,6,0
ENBO,151750Z,350,5,0
ENBO,151820Z,20,8,0
ENBO,151850Z,0,2,0
ENBO,151920Z,280,8,0
ENBO,151950Z,280,10,0
ENBO,152020Z,270,8,0
ENBO,152050Z,0,0,0
ENBO,152120Z,160,2,0
ENBO,152150Z,120,2,0
ENBO,152220Z,90,4,0
ENBO,152250Z,130,4,0
ENBO,152320Z,210,3,0
ENBO,152350Z,0,1,0
ENBO,160020Z,90,2,0
ENBO,160050Z,60,3,0
ENBO,160120Z,100,6,0
ENBO,160150Z,90,7,0
ENBO,160220Z,0,2,0
ENBO,160250Z,140,3,0
ENBO,160320Z,100,3,0
ENBO,160350Z,100,4,0
ENBO,160420Z,160,3,0
ENBO,160450Z,240,11,0
ENBO,160520Z,240,11,0
ENBO,160550Z,240,14,0
ENBO,160620Z,280,17,0
ENBO,160650Z,300,15,0
ENBO,160720Z,280,15,0
ENBO,160750Z,270,14,0
ENBO,160820Z,270,15,0
ENBO,160850Z,260,18,0
ENBO,160920Z,250,19,0
ENBO,160950Z,250,20,31
ENBO,161020Z,270,24,0
ENBO,161050Z,270,19,0
ENBO,161120Z,250,21,0
ENBO,161150Z,250,20,0
ENBO,161220Z,240,19,0
ENBO,161250Z,250,16,0
ENBO,161320Z,250,23,0
ENBO,161350Z,250,22,0
ENBO,161420Z,250,22,0
ENBO,161450Z,260,20,0
ENBO,161620Z,240,18,0
ENBO,161650Z,240,21,0
ENBO,161720Z,240,20,0
ENBO,161750Z,240,19,0
ENBO,161820Z,230,17,0
ENBO,161850Z,220,12,0
ENBO,161920Z,230,11,0
ENBO,161950Z,210,11,0
ENBO,162020Z,230,14,0
ENBO,162050Z,220,13,0
ENBO,162120Z,210,11,0
ENBO,162150Z,190,9,0
ENBO,162220Z,170,8,0
ENBO,162250Z,160,7,0
ENBO,162320Z,160,6,0
ENBO,162350Z,170,9,0
ENBO,170020Z,160,7,0
ENBO,170050Z,160,7,0
ENBO,170120Z,140,7,0
ENBO,170150Z,200,6,0
ENBO,170220Z,150,6,0
ENBO,170250Z,160,8,0
ENBO,170420Z,160,9,0
ENBO,170450Z,170,9,0
ENBO,170520Z,170,7,0
ENBO,170550Z,150,8,0
ENBO,170620Z,160,5,0
ENBO,170650Z,0,2,0
ENBO,170720Z,0,2,0
ENBO,170720Z,0,2,0
ENBO,170750Z,200,6,0
ENBO,170820Z,280,4,0
ENBO,170850Z,300,4,0
ENBO,170920Z,0,3,0
ENBO,170920Z,0,3,0
ENBO,170950Z,0,2,0
ENBO,171020Z,0,3,0
ENBO,171050Z,0,2,0
ENBO,171120Z,110,4,0
ENBO,171150Z,250,14,0
ENBO,171220Z,250,18,0
ENBO,171250Z,230,15,0
ENBO,171320Z,230,13,0
ENBO,171350Z,180,6,0
ENBO,171420Z,170,7,0
ENBO,171450Z,170,8,0
ENBO,171520Z,240,15,0
ENBO,171550Z,230,15,0
ENBO,171620Z,250,17,0
ENBO,171650Z,230,15,0
ENBO,171720Z,190,6,18
ENBO,171750Z,240,20,0
ENBO,171820Z,230,14,0
ENBO,171850Z,220,12,0
ENBO,171920Z,220,12,0
ENBO,171950Z,200,8,0
ENBO,172020Z,190,10,0
ENBO,172050Z,170,8,0
ENBO,172120Z,150,7,0
ENBO,172150Z,180,7,0
ENBO,172220Z,180,9,0
ENBO,172250Z,190,8,0
ENBO,172320Z,180,7,0
ENBO,172350Z,170,6,0
ENBO,180020Z,170,7,0
ENBO,180050Z,160,7,0
ENBO,180120Z,160,8,0
ENBO,180150Z,160,8,0
ENBO,180220Z,180,8,0
ENBO,180250Z,170,7,0
ENBO,180320Z,180,10,0
ENBO,180350Z,180,10,0
ENBO,180420Z,170,7,0
ENBO,180450Z,180,8,0
ENBO,180520Z,150,7,0
ENBO,180550Z,150,5,0
ENBO,180620Z,160,6,0
ENBO,180650Z,160,5,0
ENBO,180720Z,140,6,0
ENBO,180750Z,120,6,0
ENBO,180820Z,140,5,0
ENBO,180850Z,100,7,0
ENBO,180920Z,130,7,0
ENBO,180950Z,130,9,0
ENBO,181020Z,130,12,0
ENBO,181050Z,110,10,0
ENBO,181120Z,120,12,0
ENBO,181150Z,140,11,0
ENBO,181220Z,140,11,0
ENBO,181250Z,150,13,0
ENBO,181320Z,150,10,0
ENBO,181350Z,160,9,0
ENBO,181420Z,160,8,0
ENBO,181450Z,140,5,0
ENBO,181520Z,210,5,0
ENBO,181550Z,260,13,0
ENBO,181620Z,260,13,0
ENBO,181650Z,230,7,0
ENBO,181720Z,210,5,0
ENBO,181750Z,200,4,0
ENBO,181820Z,190,5,0
ENBO,181850Z,140,5,0
ENBO,181920Z,110,9,0
ENBO,181950Z,110,8,0
ENBO,182020Z,100,10,0
ENBO,182050Z,100,10,0
ENBO,182120Z,100,7,0
ENBO,182150Z,110,9,0
